COUNTY,x_coor,y_coor,y,ols_residual,gwr_yhat,gwr_residual,localR2,influ,CooksD,beta_Intercept,beta_R_INTERNATIONAL_MIG_2018,beta_Median_Household_Income_2018,beta_Density_per_square_mile_of_land_area_Population,beta_Active_Physicians_per_100000_Population_2018_AAMC,beta_Total_nurse_practitioners_2019,beta_Mean_Annual_Precipitation,beta_Annual_Mean_Range_Temp,beta_Cardiovascular_diseases_Mortality_Rate_2014,beta_Hypertensive_heart_disease_Mortality_Rate_2014,beta_Leukemia_Mortality_Rate_2014,beta_Chronic_respiratory_diseases_Mortality_Rate_2014,beta_Asthma_Mortality_Rate_2014,beta_percent_fair_or_poor_health,beta_percent_smokers,beta_percent_physically_inactive,beta_percent_adults_with_diabetes,beta_percent_insufficient_sleep,se_Intercept,se_R_INTERNATIONAL_MIG_2018,se_Median_Household_Income_2018,se_Density_per_square_mile_of_land_area_Population,se_Active_Physicians_per_100000_Population_2018_AAMC,se_Total_nurse_practitioners_2019,se_Mean_Annual_Precipitation,se_Annual_Mean_Range_Temp,se_Cardiovascular_diseases_Mortality_Rate_2014,se_Hypertensive_heart_disease_Mortality_Rate_2014,se_Leukemia_Mortality_Rate_2014,se_Chronic_respiratory_diseases_Mortality_Rate_2014,se_Asthma_Mortality_Rate_2014,se_percent_fair_or_poor_health,se_percent_smokers,se_percent_physically_inactive,se_percent_adults_with_diabetes,se_percent_insufficient_sleep,t_Intercept,t_R_INTERNATIONAL_MIG_2018,t_Median_Household_Income_2018,t_Density_per_square_mile_of_land_area_Population,t_Active_Physicians_per_100000_Population_2018_AAMC,t_Total_nurse_practitioners_2019,t_Mean_Annual_Precipitation,t_Annual_Mean_Range_Temp,t_Cardiovascular_diseases_Mortality_Rate_2014,t_Hypertensive_heart_disease_Mortality_Rate_2014,t_Leukemia_Mortality_Rate_2014,t_Chronic_respiratory_diseases_Mortality_Rate_2014,t_Asthma_Mortality_Rate_2014,t_percent_fair_or_poor_health,t_percent_smokers,t_percent_physically_inactive,t_percent_adults_with_diabetes,t_percent_insufficient_sleep,p_Intercept,p_R_INTERNATIONAL_MIG_2018,p_Median_Household_Income_2018,p_Density_per_square_mile_of_land_area_Population,p_Active_Physicians_per_100000_Population_2018_AAMC,p_Total_nurse_practitioners_2019,p_Mean_Annual_Precipitation,p_Annual_Mean_Range_Temp,p_Cardiovascular_diseases_Mortality_Rate_2014,p_Hypertensive_heart_disease_Mortality_Rate_2014,p_Leukemia_Mortality_Rate_2014,p_Chronic_respiratory_diseases_Mortality_Rate_2014,p_Asthma_Mortality_Rate_2014,p_percent_fair_or_poor_health,p_percent_smokers,p_percent_physically_inactive,p_percent_adults_with_diabetes,p_percent_insufficient_sleep,sumW
31091,-101.135265,41.91597614,293.255132,142.6508204,105.0546142,188.2005178,0.537682556,0.282433716,0.003323261,479.9399251,-52.15297694,155.8088801,3270.284746,75.48801024,-164.7759402,-119.8853091,27.10181213,78.30825682,26.14016361,-50.97694258,-67.2685855,64.95673974,69.66842711,53.53407071,90.34229008,2.538908823,-93.28611048,301.5947045,16.07817695,33.393239,3119.787538,39.30495711,649.2748563,56.29860967,32.56586916,29.23136671,33.8210054,18.24106375,27.69314232,26.45566486,42.00463069,22.12816376,18.25546337,16.13015558,30.87378198,1.59134069,-3.243712089,4.66588102,1.048239569,1.920572258,-0.25378457,-2.12945417,0.832215225,2.678911924,0.772897296,-2.794625537,-2.429070155,2.455305512,1.658589207,2.419273071,4.948780989,0.157401385,-3.021531685,0.111633843,0.001192223,3.20E-06,0.294609126,0.054876355,0.799678653,0.033294481,0.40535092,0.007424793,0.439641488,0.005227615,0.015193502,0.014130473,0.097298729,0.015608179,7.86E-07,0.874938668,0.002535333,25.35940584
31093,-98.51711458,41.22004863,232.738557,78.7623284,136.3002452,96.43831178,0.47568553,0.281171577,0.000865666,-231.0887187,11.56821931,42.00758847,-50.56542385,-507.6997457,-29.72005081,-136.7510941,-29.00671932,28.66041381,-36.02761949,43.87816884,43.213105,27.10657082,-80.73803176,-10.0980641,4.392100447,12.5742644,11.25173945,112.1022596,13.25029407,29.99803522,280.2709702,153.8802901,116.9423133,59.44087655,27.06122509,23.66667927,31.25339829,26.8469684,29.59143852,33.46335624,50.09844698,47.6927097,22.58026826,22.17635843,33.45460475,-2.061409997,0.873053778,1.400344661,-0.180416202,-3.299316276,-0.254142833,-2.30062378,-1.071892319,1.211002756,-1.152758467,1.634380768,1.460324579,0.810037422,-1.611587517,-0.211731817,0.194510552,0.567012138,0.336328572,0.039346294,0.382700695,0.161509188,0.856837508,0.000980051,0.799401896,0.021478312,0.283850987,0.225985718,0.249097508,0.102279423,0.144301189,0.417980208,0.107152488,0.832330041,0.845788749,0.570746568,0.736645637,28.88446554
31095,-97.14270259,40.17575763,14.19244962,-173.814492,109.6316847,-95.43923509,0.625965347,0.378800323,0.001529439,125.7308757,-13.4284771,27.17644322,-6.281773269,-51.84219427,23.82317782,-60.55005872,-66.07198637,-6.827822426,-2.569016902,-51.00341055,14.63342202,-65.2371417,34.35222916,7.21115375,73.85162458,-17.64692231,-20.98840632,44.05194411,12.88162129,26.55307871,258.9420993,57.50057918,113.1448957,54.58715678,41.85789664,28.12050332,23.42602543,20.86195843,25.81662052,24.38789539,47.750013,45.00556258,22.64977607,21.34092039,38.37101903,2.854150441,-1.042452405,1.023476167,-0.024259374,-0.901594297,0.210554596,-1.109236353,-1.578483194,-0.24280584,-0.109665078,-2.444804534,0.56682175,-2.674980381,0.719418216,0.160228055,3.260589612,-0.8269054,-0.546985898,0.004343559,0.297282438,0.306161806,0.980647264,0.367341747,0.833248542,0.267413397,0.114555631,0.808171711,0.912682023,0.014547815,0.570875909,0.007512224,0.471936952,0.872711763,0.001123714,0.408353675,0.584427389,25.9736332
31097,-96.26507437,40.39264385,138.0398344,-17.32405464,89.69945278,48.34038157,0.669330978,0.395712567,0.000433155,164.2569497,-5.467215158,19.90378324,-41.30548335,-109.1591215,71.81855255,-97.00283299,8.673954827,11.26829834,8.814195905,-85.80088865,-5.294035583,-63.22240441,-27.30360111,125.9159479,60.49037451,23.00324655,-51.85100291,38.17466843,12.31140295,27.06051785,245.6729338,33.22555114,107.7017991,53.66048111,55.34704118,27.62215673,20.14640974,21.46576061,26.52489569,22.01559905,49.75406987,42.49281802,20.84805255,16.34287017,32.37207622,4.302773449,-0.444077347,0.735528542,-0.168132007,-3.285396864,0.666827789,-1.80771456,0.156719395,0.40794419,0.437507031,-3.997104515,-0.199587423,-2.871709476,-0.54877121,2.963228935,2.90148801,1.407540188,-1.60172003,1.74E-05,0.657017343,0.462072739,0.866490286,0.001029605,0.50493126,0.070746835,0.875476102,0.683342533,0.661773845,6.56E-05,0.841816221,0.004110007,0.583201587,0.003067227,0.003739853,0.159366505,0.109318379,25.88902186
31099,-98.94802808,40.50670223,61.58583526,-66.81922428,133.0600466,-71.47421138,0.546467688,0.500946514,0.001757625,-31.24273365,-17.93390741,115.8293299,1850.397626,-550.6809748,-227.0677039,-128.4297367,-5.486015393,23.90154699,-58.04352831,-2.052904385,13.30922667,92.81280858,-49.60219105,27.99433493,37.16680491,-33.35502456,43.63803857,243.6538739,16.25003556,34.63403184,2687.673639,132.4289065,474.6504935,56.55134298,34.36150528,23.90908515,28.44682225,23.76348587,31.44480923,33.8971258,53.8451429,62.90763757,24.18974459,20.45310685,38.2310004,-0.128225885,-1.103622657,3.344379034,0.688475564,-4.158313992,-0.478389272,-2.271028944,-0.159655852,0.999684716,-2.040422223,-0.086389025,0.423256715,2.738073108,-0.921200843,0.445006934,1.536469505,-1.630804787,1.141430727,0.897978448,0.269841644,0.000834374,0.491204344,3.29E-05,0.632406559,0.023212822,0.873162475,0.317540338,0.041391992,0.931162693,0.672137032,0.006214978,0.357016528,0.656345495,0.124524281,0.103032062,0.253777986,28.93660157
31101,-101.6613438,41.198796,62.23549913,-103.9340336,223.8654349,-161.6299358,0.531316121,0.357283144,0.003864979,32.95505217,-55.83680863,172.6509206,753.7983222,39.21979951,-397.5380964,-58.31375642,101.1339745,76.59611408,-10.87125392,-28.09425073,-91.12652727,75.7412756,102.2658158,25.27428421,73.13848178,18.82871212,-57.27875498,179.6614014,16.09265288,31.73747385,1409.610039,30.82025294,131.8360249,60.79255557,42.29012832,28.29658455,30.0219722,18.00726979,28.24939262,26.36870467,45.67306917,23.64873564,18.09871019,15.08477152,33.24367796,0.183428671,-3.469708135,5.439970473,0.534756636,1.272533343,-3.015398081,-0.959225285,2.391432198,2.706903158,-0.362109919,-1.560161593,-3.225787134,2.87239273,2.239083505,1.06873723,4.041088068,1.248193391,-1.722996927,0.854473554,0.000528059,5.74E-08,0.592856112,0.203278145,0.002587023,0.337519306,0.016841454,0.006828258,0.717294321,0.118822731,0.001269196,0.004101154,0.025220428,0.285270453,5.45E-05,0.212053545,0.084987786,28.19402387
31103,-99.71235658,42.8788332,0,-159.5592217,95.59984013,-95.59984013,0.715615402,0.303977297,0.000980932,5332.365417,27.00405633,15.4214479,5465.594269,12557.93638,-973.088778,42.29127083,40.73609512,130.9328934,-61.69928223,-49.86025277,18.11169265,24.54239259,74.87432391,-90.81622232,88.92956774,49.31159488,-23.40506538,755.0654635,6.883219271,29.76690695,2931.638098,1870.502198,643.2459432,56.52259211,31.12480709,21.29888365,48.44352009,20.73440084,29.34569805,30.51637871,48.91900804,31.05479734,17.35293897,11.04729599,43.34149042,7.062123319,3.923172467,0.518073575,1.86434822,6.713671009,-1.512778725,0.748218885,1.308798316,6.147406389,-1.273633339,-2.40471153,0.617183909,0.804236729,1.530577314,-2.924386249,5.124755404,4.463680065,-0.540015241,2.01E-12,8.93E-05,0.60444353,0.0623663,2.24E-11,0.130436768,0.454384321,0.1906987,8.87E-10,0.202887901,0.016242927,0.537158292,0.421321309,0.125974882,0.003476132,3.16E-07,8.34E-06,0.589224915,25.88985631
31105,-103.714941,41.19765991,220.2643172,1.01069302,230.803463,-10.53914578,0.608858174,0.573631048,6.00E-05,146.8046767,-8.979307684,40.57389998,14.28504092,30.91857237,-9.628248437,-34.03822411,15.82014805,42.45273349,11.70692168,1.527452244,-32.1039075,34.73587967,73.75111244,21.36249749,61.17088939,20.31450284,-66.38418532,87.40255464,13.90650443,16.2073677,35.621506,22.8877964,24.64700443,58.5591734,25.2365839,35.68641901,39.95736281,18.32507431,25.68016892,27.52674221,46.10258385,34.53373459,16.38842536,15.35753213,29.25294807,1.679638282,-0.645691211,2.50342318,0.401022936,1.350875891,-0.390645787,-0.581262032,0.626873594,1.189604748,0.292985344,0.083353127,-1.250143938,1.261895774,1.599717549,0.618597952,3.732566615,1.322771306,-2.269316076,0.09312745,0.518526655,0.012350351,0.688430593,0.176832775,0.696085645,0.561105692,0.530787788,0.234291951,0.769552764,0.933576085,0.211340369,0.207080257,0.109762118,0.536226236,0.000192907,0.186008014,0.023316834,29.11098205
31107,-97.89466262,42.6314538,120.0192031,-94.48831619,217.6520467,-97.63284359,0.725045642,0.411647335,0.001938975,-23.13544997,11.03824365,-19.58679994,964.5602364,-89.85450285,-391.3695307,-22.21192873,-139.8595446,18.9151078,-41.60025568,59.70096032,46.87384432,-19.10417842,-30.58149818,-2.307391871,36.64150685,31.75252103,-95.45997931,77.79204018,9.258467258,20.8562923,527.7349367,41.16884066,203.5920569,65.75657482,36.16927814,25.51076646,41.72708865,20.42656667,21.41681051,23.65391115,42.24932729,32.49336627,16.6232068,12.0913133,32.49803299,-0.29740125,1.192232293,-0.939131446,1.827736178,-2.182585213,-1.9223222,-0.337790233,-3.866804973,0.74145588,-0.996960416,2.922711451,2.188647291,-0.807654104,-0.723833967,-0.071011167,2.204238165,2.626060565,-2.937407915,0.766179913,0.233260497,0.347735679,0.067684246,0.029140407,0.054655835,0.735543908,0.000112512,0.458472664,0.31886074,0.003494831,0.028696088,0.419351065,0.469221732,0.943393401,0.027580079,0.008679992,0.003333826,27.67291939
31109,-96.68774655,40.78417779,45.1283337,-75.2440445,33.07818543,12.05014827,0.643211382,0.915674675,0.003198455,157.5109266,16.06972705,-19.25058537,144.2993872,-137.3393423,-80.82299524,-50.33622566,-27.91397206,44.6068486,-5.114854974,-34.8802534,27.85951219,-60.84893247,-43.05700436,32.798666,-6.393658634,16.93956799,25.86943044,40.41500466,12.31119589,28.53936174,246.492634,37.4050238,107.4662775,39.18765707,46.43418327,25.9023379,23.74952827,20.3318465,25.86951679,21.07719012,44.96690359,40.63580195,20.37802362,17.16913329,32.8294946,3.89733783,1.30529375,-0.674527537,0.585410545,-3.671681724,-0.752077741,-1.284491838,-0.601151352,1.722116698,-0.215366592,-1.715547744,1.076924336,-2.886956568,-0.957526557,0.807137165,-0.313752636,0.986629186,0.787993564,9.93E-05,0.191888722,0.500025769,0.558313875,0.000244984,0.452060823,0.199064915,0.547782686,0.08514711,0.829495537,0.086343753,0.281597012,0.003916518,0.338375453,0.419648751,0.753729814,0.323900669,0.430760103,28.56136389
