COUNTY,x_coor,y_coor,y,ols_residual,gwr_yhat,gwr_residual,localR2,influ,CooksD,beta_Intercept,beta_R_INTERNATIONAL_MIG_2018,beta_Median_Household_Income_2018,beta_Density_per_square_mile_of_land_area_Population,beta_Active_Physicians_per_100000_Population_2018_AAMC,beta_Total_nurse_practitioners_2019,beta_Mean_Annual_Precipitation,beta_Annual_Mean_Range_Temp,beta_Cardiovascular_diseases_Mortality_Rate_2014,beta_Hypertensive_heart_disease_Mortality_Rate_2014,beta_Leukemia_Mortality_Rate_2014,beta_Chronic_respiratory_diseases_Mortality_Rate_2014,beta_Asthma_Mortality_Rate_2014,beta_percent_fair_or_poor_health,beta_percent_smokers,beta_percent_physically_inactive,beta_percent_adults_with_diabetes,beta_percent_insufficient_sleep,se_Intercept,se_R_INTERNATIONAL_MIG_2018,se_Median_Household_Income_2018,se_Density_per_square_mile_of_land_area_Population,se_Active_Physicians_per_100000_Population_2018_AAMC,se_Total_nurse_practitioners_2019,se_Mean_Annual_Precipitation,se_Annual_Mean_Range_Temp,se_Cardiovascular_diseases_Mortality_Rate_2014,se_Hypertensive_heart_disease_Mortality_Rate_2014,se_Leukemia_Mortality_Rate_2014,se_Chronic_respiratory_diseases_Mortality_Rate_2014,se_Asthma_Mortality_Rate_2014,se_percent_fair_or_poor_health,se_percent_smokers,se_percent_physically_inactive,se_percent_adults_with_diabetes,se_percent_insufficient_sleep,t_Intercept,t_R_INTERNATIONAL_MIG_2018,t_Median_Household_Income_2018,t_Density_per_square_mile_of_land_area_Population,t_Active_Physicians_per_100000_Population_2018_AAMC,t_Total_nurse_practitioners_2019,t_Mean_Annual_Precipitation,t_Annual_Mean_Range_Temp,t_Cardiovascular_diseases_Mortality_Rate_2014,t_Hypertensive_heart_disease_Mortality_Rate_2014,t_Leukemia_Mortality_Rate_2014,t_Chronic_respiratory_diseases_Mortality_Rate_2014,t_Asthma_Mortality_Rate_2014,t_percent_fair_or_poor_health,t_percent_smokers,t_percent_physically_inactive,t_percent_adults_with_diabetes,t_percent_insufficient_sleep,p_Intercept,p_R_INTERNATIONAL_MIG_2018,p_Median_Household_Income_2018,p_Density_per_square_mile_of_land_area_Population,p_Active_Physicians_per_100000_Population_2018_AAMC,p_Total_nurse_practitioners_2019,p_Mean_Annual_Precipitation,p_Annual_Mean_Range_Temp,p_Cardiovascular_diseases_Mortality_Rate_2014,p_Hypertensive_heart_disease_Mortality_Rate_2014,p_Leukemia_Mortality_Rate_2014,p_Chronic_respiratory_diseases_Mortality_Rate_2014,p_Asthma_Mortality_Rate_2014,p_percent_fair_or_poor_health,p_percent_smokers,p_percent_physically_inactive,p_percent_adults_with_diabetes,p_percent_insufficient_sleep,sumW
1001,-86.64273861,32.53492738,53.69704129,-8.633661483,48.35670965,5.34033164,0.500634773,0.163867877,5.59E-06,55.86487363,8.899654388,-10.14725842,-71.79807447,26.26200905,1.796533418,18.51159218,30.7244184,25.5043503,19.73985507,-11.92535339,7.100893702,23.75910762,5.446163912,-24.87478495,-12.92438879,1.671162627,5.840356982,16.42763935,4.571857866,10.64710089,42.10058892,15.7757383,18.88603308,9.984074354,15.48299568,8.329940598,3.789407341,6.621444575,6.967006008,6.198347407,14.7236206,16.8804178,6.248236657,5.3152617,9.822891491,3.400663507,1.946616594,-0.953053655,-1.70539359,1.664708716,0.095124975,1.854112011,1.984397531,3.061768568,5.20921962,-1.801019892,1.019217393,3.833135844,0.369892981,-1.473588228,-2.068485798,0.314408344,0.594565967,0.000680644,0.051670012,0.340636431,0.088220202,0.096070907,0.924221646,0.063817084,0.047298676,0.002219015,2.02E-07,0.071795901,0.308178492,0.000129007,0.711487241,0.140692986,0.038676254,0.753231861,0.552176582,69.114943
1003,-87.72629238,30.73461257,37.1807162,-20.32263966,53.17784431,-15.99712811,0.456080946,0.128977212,3.64E-05,103.0246103,5.158871877,-24.48618558,20.46737859,29.47636455,-39.19088343,22.88535226,10.39459261,30.67128882,4.679611907,-9.881485853,-1.975438141,19.95188977,-15.33293087,-10.15311424,-15.27128866,-1.276223596,1.241110737,13.72528667,4.345091245,10.66870766,49.77917138,11.83548131,22.060795,9.627068189,9.273452548,8.043434168,3.084889717,6.340684919,6.928532103,5.177894663,14.34573329,16.06838274,5.753227748,5.445782333,9.248117398,7.506190056,1.187287352,-2.295140738,0.411163505,2.49050831,-1.776494611,2.377188134,1.120897806,3.813208162,1.516946256,-1.558425624,-0.285116402,3.853282284,-1.068814718,-0.631869081,-2.654386255,-0.234350827,0.134201447,7.89E-14,0.235204334,0.021790873,0.680980777,0.012807489,0.07574848,0.017504913,0.262417302,0.000139818,0.129381175,0.11923342,0.775573816,0.000118882,0.285235534,0.527518546,0.00798547,0.814727948,0.893251904,69.43157245
1005,-85.39320474,31.86958207,36.45791137,-62.94371217,71.69598801,-35.23807665,0.517323989,0.218766726,0.000372148,65.40338795,10.31487782,-17.87448486,-99.84119028,34.38633868,4.807413476,25.5366749,9.133115262,19.49561729,26.80554966,-11.58064089,8.116573193,27.62616007,7.149323773,-38.69795408,-8.312066926,2.300579895,9.043536184,13.12627123,4.442185948,9.244335434,40.71782798,17.64588322,17.55881668,12.866414,14.73521161,8.108747799,4.710482151,6.82188213,6.53035259,5.877957544,14.28717936,17.66446031,5.493948423,4.338888278,11.01828676,4.982632676,2.322027475,-1.933560826,-2.452026428,1.948689009,0.273789149,1.98475464,0.619815684,2.40426978,5.690616969,-1.697572703,1.242899688,4.699959103,0.500401345,-2.190723826,-1.512949574,0.530223354,0.820775169,6.61E-07,0.020295275,0.053257155,0.014259644,0.051421754,0.784264717,0.047258891,0.53542423,0.016262532,1.38E-08,0.089687783,0.213997839,2.71E-06,0.616827665,0.028545238,0.130393363,0.595994668,0.41183681,86.9284837
1007,-87.12641248,32.9986358,66.98222738,-4.009104213,105.7391999,-38.75697252,0.499523304,0.12689431,0.000209064,34.256935,8.241910157,-12.07210018,-33.21797784,-11.20739068,-8.194686742,13.89863487,33.13582797,23.93408508,5.36036053,-11.39884752,4.109821877,22.305906,-1.266254601,-15.84791577,-6.336074202,-4.74953119,7.403109043,18.56897995,4.780024977,11.25875075,44.78053544,15.75456237,20.83850408,9.669277122,15.96113231,7.874085505,3.384418168,6.41915844,6.878981681,5.79488279,15.51261385,15.88768957,6.272644476,5.3674943,9.846282395,1.844847433,1.724239977,-1.072241534,-0.741795012,-0.711374294,-0.393247361,1.437401648,2.076032409,3.039601876,1.583835172,-1.775754194,0.59744626,3.849241962,-0.081627417,-0.997496565,-1.010112119,-0.88486935,0.751868446,0.065154094,0.084763202,0.283694171,0.458267163,0.4769053,0.694163558,0.150703795,0.037972347,0.002388492,0.113332194,0.075870517,0.550252667,0.000120851,0.934948214,0.318600598,0.312519605,0.376295026,0.452186671,67.12668053
1009,-86.5673904,33.98085822,44.96247363,-7.537450699,39.31512727,5.647346353,0.506558464,0.12467833,4.34E-06,39.74674597,8.889551072,-1.702235383,1.435750275,-2.365593561,-12.84808597,16.80766397,31.8863309,12.90191424,6.445948743,-4.368205395,3.533288427,22.36552232,12.79103887,-17.66918098,-1.434636671,-1.730989814,-1.866267079,20.68356892,6.289370892,8.865092355,37.77677914,17.54983858,14.49311731,11.07081578,16.21497919,7.814537026,4.803035571,7.033356176,7.172380849,7.826146851,15.66419742,15.29548561,6.098409511,5.258146915,10.26785822,1.921658013,1.413424526,-0.192015527,0.038006159,-0.134792896,-0.886495686,1.518195615,1.966473748,1.651014538,1.342057257,-0.62106984,0.492624207,2.85779487,0.816577992,-1.155189278,-0.235247677,-0.329201493,-0.181758166,0.054739446,0.157630316,0.847742491,0.969685194,0.892784284,0.37541854,0.129066021,0.049332088,0.098835863,0.17967471,0.534598867,0.622312672,0.004294118,0.41423174,0.248101047,0.814031883,0.742025406,0.855784278,67.78133472
1011,-85.71567232,32.10054039,168.3001683,28.87402153,145.6696482,22.63052012,0.522020981,0.231776598,0.000168172,65.82371409,9.621381787,-12.48731373,-92.51348557,43.60354678,5.157634605,24.07856874,18.53280727,20.07697245,26.8224585,-8.015505853,7.0648638,28.22015705,11.51927795,-41.67105027,-10.04325763,2.806102773,8.927713537,13.51992882,4.518459473,9.356472942,40.05949334,17.16131824,17.16704089,11.73233381,14.63839966,8.234052781,4.465855088,6.749836991,6.713049055,5.941879826,14.38257094,17.69959298,5.73025409,4.596815215,10.65267714,4.868643538,2.129350024,-1.334617629,-2.309402288,2.540804044,0.300438185,2.052325575,1.266040531,2.438285616,6.006119315,-1.187511026,1.052407593,4.749365164,0.800919251,-2.354350764,-1.752672302,0.61044498,0.838072291,1.18E-06,0.033303097,0.182098538,0.020986024,0.011107658,0.763862881,0.040220972,0.205592731,0.014812333,2.12E-09,0.235116162,0.292693773,2.13E-06,0.423239146,0.018616511,0.079756111,0.541611371,0.402054055,82.31522749
1013,-86.68030615,31.75244096,210.8185932,81.46590851,132.3448872,78.47370595,0.497614798,0.106018659,0.000683038,67.68333531,9.450403552,-18.27948567,-101.0509177,26.73357392,0.664654305,16.41294197,22.88057881,30.39980163,20.91741007,-14.52993604,4.233400895,22.52126908,-9.350355169,-13.49070906,-17.33631877,3.142347321,5.3239433,14.28536103,4.480573767,10.88112364,46.51187857,14.27846589,19.16175975,10.14909297,13.81275029,8.56731349,3.831527285,6.59709404,6.968785478,5.721708614,14.36379638,16.60748272,6.093914852,4.97603443,9.237005021,4.737950631,2.109194948,-1.67992629,-2.172583021,1.872300156,0.034686496,1.617183134,1.656482477,3.548347059,5.459287775,-2.202475204,0.607480444,3.936109055,-0.650966842,-0.812327147,-2.844857402,0.631496298,0.57637116,2.25E-06,0.035006926,0.093071388,0.029886465,0.061258199,0.972331939,0.105939459,0.097724318,0.00039335,5.15E-08,0.027704366,0.543576157,8.46E-05,0.515115645,0.416665674,0.004471978,0.527762154,0.56440575,73.46329767
1015,-85.8260412,33.77142182,58.97627745,-10.66571438,63.78206053,-4.805783081,0.484461267,0.138844501,3.62E-06,41.48793684,9.068192362,-1.395391724,-27.42442204,12.33015498,-7.438701955,23.38287306,33.09165082,10.79203552,10.55982875,-4.022841257,6.646658606,27.99744123,19.12275944,-36.73278896,-2.264295764,-3.609152091,4.458496855,19.2746925,4.658302111,8.398770112,37.3270512,20.92275256,14.79864456,10.22184183,15.26488017,8.006575595,6.006362515,7.334322896,7.279280533,7.495663741,16.0491261,16.07259042,6.212793023,5.003524427,10.7931706,2.152456484,1.946673304,-0.166142388,-0.734706363,0.589318014,-0.502661032,2.287540098,2.167829059,1.347896537,1.758107128,-0.548495248,0.913092795,3.735151709,1.191514063,-2.285430537,-0.364456977,-0.721321969,0.413084998,0.031437593,0.051663205,0.868055621,0.462573348,0.555690467,0.615237952,0.022230694,0.030246783,0.177789143,0.078826949,0.583390985,0.36126402,0.000190945,0.23354212,0.022354127,0.715541399,0.470765284,0.679572618,74.14275864
1017,-85.39206997,32.91436556,144.3435376,57.63978434,114.1228399,30.22069775,0.531947026,0.125455312,0.000125258,69.41642415,7.589403656,-3.928509868,-77.19929227,63.50145075,6.299550705,25.10922403,26.18901268,11.17471351,20.20174315,-3.993010802,10.17409232,31.42130687,32.58386215,-59.87195493,-4.448516515,-1.63876835,11.72447242,18.11466361,4.556389126,8.659527252,39.7920429,23.68544864,16.73192846,10.23547475,14.78041725,7.744286079,4.943257664,7.080719062,6.937991807,6.207240295,15.31126222,19.00891669,5.917806605,4.580335771,11.51443665,3.832057036,1.665661875,-0.453663318,-1.940068583,2.681032212,0.376498783,2.453156756,1.771872353,1.442962385,4.086726713,-0.563927303,1.466431873,5.062041322,2.128097715,-3.149677381,-0.751717116,-0.357783453,1.018241081,0.000129572,0.095880786,0.650102604,0.052461009,0.007378022,0.706571623,0.014215,0.076512958,0.149131068,4.48E-05,0.572843984,0.142631061,4.39E-07,0.033406854,0.001649908,0.452277678,0.720529483,0.308642048,80.42990616
1019,-85.60394138,34.17416111,57.26065048,13.06613849,67.80278969,-10.54213921,0.428921308,0.088224684,9.86E-06,49.96561019,10.00909944,-5.251328442,-21.21323213,4.176430491,-7.25304855,15.01373062,28.10349311,5.999775921,6.547706916,-2.206898591,5.025307309,23.25250076,9.541050906,-24.12603452,-0.677803212,-3.870458332,2.212042891,20.26164397,5.427470119,8.030495563,35.39330696,22.39059969,13.26994317,11.15713564,14.48067148,8.133856062,6.497769231,7.681019858,7.244423394,7.998031553,15.79774022,15.37881076,6.159100187,4.845957538,10.8396315,2.466019552,1.844155605,-0.653923335,-0.599357165,0.186526067,-0.546577213,1.345661746,1.940758974,0.73762996,1.007685358,-0.287318433,0.693679405,2.907277947,0.603950361,-1.568784147,-0.110049064,-0.798698359,0.204069935,0.013715592,0.065254855,0.513209207,0.548978087,0.85204432,0.584708163,0.178509033,0.052377136,0.460794602,0.313683379,0.773887517,0.487934726,0.003671504,0.545920386,0.11679926,0.912377514,0.424525898,0.838312107,78.0837804
1021,-86.718835,32.84784405,78.77914828,16.0200946,53.22937268,25.5497756,0.502029921,0.184972886,0.000151988,41.93548043,8.726560732,-8.013408674,-53.54668465,12.00458702,-1.786103758,17.76183125,33.52705055,23.46643641,15.27542714,-11.63031579,7.809880784,23.53136852,8.786380461,-27.48794611,-9.838973086,-0.744583211,7.73314871,17.17539699,4.615538307,10.59765688,42.14835607,15.68478828,19.13708927,9.574756912,15.7825423,8.046052264,3.811183953,6.597023296,6.880895217,6.264114517,14.97607371,16.38504336,6.207083339,5.369347593,9.995697698,2.441601813,1.890691866,-0.756149097,-1.270433527,0.765364939,-0.093332049,1.855068636,2.124312416,2.916515533,4.008052963,-1.762964184,1.135009405,3.756535493,0.586694525,-1.677624252,-1.585120184,-0.138672939,0.773647718,0.014677246,0.058757711,0.449616676,0.20402461,0.444111934,0.925645741,0.06368033,0.033722161,0.003564807,6.26E-05,0.078004038,0.256458231,0.000175419,0.557451169,0.093520252,0.113039985,0.889717518,0.439197534,68.08396544
1023,-88.26320293,32.01961502,95.32131226,-27.64283948,118.792045,-23.47073279,0.454584434,0.119643482,7.11E-05,95.86125688,-2.071517291,-29.92786993,48.54998533,1.909443898,-37.87710665,9.136520492,10.28446656,19.17638317,0.203312337,-3.548005129,-3.713364258,20.96723677,-19.93843354,5.458568374,-6.659541226,-9.934861044,-6.302303332,17.31820267,5.475897201,11.7757531,50.85973824,11.96694333,20.52917764,9.111999148,10.33445082,6.782278857,2.446332164,5.811374215,6.627203383,4.819319435,14.402987,15.27263643,5.798393251,5.402255465,9.506720054,5.535289008,-0.37829733,-2.541482457,0.954585828,0.159559868,-1.845037698,1.002691105,0.995163337,2.827424761,0.083109048,-0.610527734,-0.560321457,4.350663418,-1.384326289,0.357408388,-1.148514931,-1.839020962,-0.66293141,3.36E-08,0.705235367,0.01108617,0.339860855,0.873238083,0.065126406,0.316087382,0.319733707,0.004722199,0.933770143,0.541556576,0.57530027,1.40E-05,0.166357189,0.720810179,0.250843761,0.066006715,0.507423268,76.53388192
1025,-87.83082099,31.67668973,76.2001524,-22.98469848,78.77424754,-2.574095142,0.460846782,0.118205183,8.42E-07,95.38493179,4.560512089,-26.96107193,18.18550185,16.61715896,-32.14612957,15.15816993,14.97044694,25.96782979,3.392014183,-9.517554024,-1.738011261,21.02502198,-18.88245878,1.523215859,-10.32475163,-5.126969872,-3.173646496,15.737296,4.627441639,11.38243257,50.14619068,12.42214343,20.66258035,9.160139382,10.2153736,7.789947403,2.869383667,6.141385803,6.83543715,5.101424938,14.74905481,15.92029999,5.955742009,5.631095629,9.467014975,6.061075028,0.985536382,-2.368656416,0.362649717,1.337704645,-1.555765497,1.654796865,1.465482079,3.333505151,1.18214034,-1.549740454,-0.254264829,4.121401811,-1.280248736,0.095677585,-1.733579395,-0.910474659,-0.335232014,1.51E-09,0.324436796,0.017913187,0.716891036,0.18108986,0.119864901,0.098065905,0.142889817,0.000867561,0.237239761,0.121304858,0.799307661,3.86E-05,0.20055248,0.923782765,0.08309115,0.362642304,0.737472525,71.66456397
1027,-85.86055518,33.26909117,98.22440499,18.18035081,89.18153438,9.04287061,0.521951005,0.17434783,1.75E-05,40.79900096,8.044953552,1.115846899,-43.97231063,33.29593779,-3.445662864,28.10722287,37.42800704,14.75526814,19.03181491,-3.039132699,9.03421322,29.76653495,30.31959205,-52.9239721,-5.486120708,-1.243578278,8.422943296,18.71396107,4.582406156,9.014813055,39.61307608,20.56475654,16.32040044,9.556593645,15.47500816,7.999163561,5.046247998,6.959699167,7.078740943,6.75416764,15.79324465,17.34418482,6.213261342,5.036277057,11.18991755,2.180137108,1.755617743,0.123779261,-1.110045343,1.619077655,-0.211126123,2.941134039,2.418609841,1.844601379,3.771478317,-0.436675871,1.276245775,4.40713594,1.919782333,-3.051395765,-0.882969572,-0.24692412,0.752726127,0.029321512,0.079251446,0.901497995,0.267064705,0.105531239,0.832802592,0.003294093,0.015636608,0.065189916,0.000165283,0.662376532,0.201963281,1.08E-05,0.05497614,0.002296899,0.377320477,0.804983133,0.451671077,73.76215486
1029,-85.51878007,33.67457218,67.06908115,18.61510204,65.1472515,1.921829656,0.491912619,0.151326805,6.49E-07,47.0173981,8.671879273,-1.711978193,-42.14054376,22.11947948,-3.632319901,23.97108664,32.09323312,8.565455456,10.56937707,-3.795464716,7.594500501,30.08490687,22.14236475,-43.38990364,-2.845815675,-4.298653909,8.215436727,20.86628085,4.609078175,8.448120214,38.03181872,25.1947897,15.28806892,10.80651427,14.93138992,8.025106722,5.562658176,7.357024637,7.287493315,7.190723891,16.0728481,17.05999198,6.282286557,4.745766277,11.57904072,2.253271603,1.881478019,-0.20264605,-1.108033883,0.877938643,-0.237591806,2.218207095,2.14938015,1.06733228,1.900058701,-0.515896698,1.042127954,4.183849543,1.377625459,-2.543371866,-0.452990428,-0.905787108,0.70950927,0.024310933,0.059999595,0.839424856,0.267932265,0.380044358,0.812213247,0.026612183,0.031680667,0.285904078,0.057517172,0.605962976,0.297432793,2.94E-05,0.168417384,0.011026521,0.650587012,0.36511822,0.478061315,78.15762539
1031,-85.98819836,31.40260837,21.01562799,-45.00880819,72.5706781,-51.55505011,0.510868191,0.104711639,0.000290324,63.94978636,10.57628047,-18.47128939,-108.5485124,31.50300764,1.229158444,22.91155153,17.08991153,26.69538193,25.50648136,-12.46938834,5.038811194,24.99187433,-5.747278795,-23.2853625,-14.32957263,3.776513963,9.405555034,13.34682355,4.346371543,10.40953659,44.30498571,14.95315113,18.85019234,11.64713446,14.51122619,8.449558281,4.253655638,6.719706656,6.753681323,5.832862696,14.35439736,17.33801801,5.722729319,4.549574048,9.821083332,4.791386215,2.433358576,-1.774458376,-2.450029283,2.106780528,0.065206679,1.967140639,1.177702787,3.159381952,5.99636725,-1.855644745,0.746083647,4.284667003,-0.400384541,-1.34302332,-2.503975259,0.830080777,0.957690177,1.73E-06,0.015015063,0.076084482,0.014338827,0.035215941,0.948013605,0.049255137,0.239004595,0.001596108,2.25E-09,0.06359809,0.45567288,1.89E-05,0.688900616,0.179361735,0.012331136,0.40655638,0.338292929,80.09046179
1033,-87.80979111,34.69857424,59.7382379,-10.5172795,81.57708324,-21.83884534,0.539838292,0.123138164,6.39E-05,32.62192526,7.630110772,-5.75661591,-139.383707,-17.46133295,16.80635649,8.137809229,25.56803438,11.7742791,1.578637852,2.543937151,-2.751671817,14.25111399,8.54046597,7.169709253,-1.76935818,-2.967263622,-15.10914191,23.18030848,13.01809431,9.492466932,152.8658507,15.1049955,23.46332706,11.62899425,11.48791322,7.337834036,2.611773938,6.565881669,6.231906658,5.397204872,14.13908804,15.0508026,5.783993478,5.287224935,10.19807426,1.407311956,0.586115801,-0.606440449,-0.911804084,-1.155997229,0.7162819,0.69978616,2.225646546,1.60459872,0.604431275,0.387447913,-0.441545737,2.64046193,0.604032307,0.476367237,-0.305905978,-0.561213805,-1.48156814,0.159434136,0.557839933,0.544266267,0.361942034,0.247770462,0.473870703,0.48411283,0.026108792,0.108682965,0.545600729,0.698450965,0.658848439,0.008320406,0.545865911,0.633846001,0.759696565,0.574691943,0.138555837,73.61670667
1035,-86.99365629,31.42925496,107.7318306,-16.7612368,85.09340573,22.63842489,0.488786806,0.196063776,0.000129992,75.6847249,8.663502657,-22.47000884,-77.257531,24.7587049,-10.0590916,17.12935971,18.58041009,31.68098942,15.93589226,-15.2874374,2.371418782,21.17461021,-15.88979046,-5.428289884,-17.84643511,2.276700055,4.113421,13.61494943,4.474069296,11.03744808,45.77448644,13.29024897,19.56117281,9.788477037,11.55145438,8.605719196,3.612600893,6.449650057,6.98866727,5.500381102,14.49349269,16.43167226,6.028325083,5.03152522,9.12938206,5.558942784,1.936380973,-2.035797467,-1.687785861,1.86292258,-0.514237653,1.749951462,1.608490973,3.681387772,4.411196457,-2.370273932,0.339323463,3.849662382,-1.096339633,-0.330355292,-2.960430114,0.45248706,0.450569488,2.94E-08,0.052910913,0.041854691,0.091551907,0.062566706,0.607122126,0.080224613,0.107828479,0.000235881,1.06E-05,0.017835148,0.734388819,0.000120644,0.273014461,0.741153615,0.003095154,0.65094948,0.65233105,72.27162343
1037,-86.24850418,32.93675817,28.13467129,-58.44081351,74.57738218,-46.44271088,0.518963025,0.137249481,0.000332542,41.63633068,8.49344377,-0.854484808,-51.77871669,29.18564588,-1.251651391,23.9742128,35.68141888,20.65923364,23.00952323,-5.545326223,8.678302422,26.52887473,23.3913183,-43.33701813,-8.90848983,1.507206545,6.570293897,16.84969414,4.585669568,9.785529749,40.62076668,16.13207377,17.65417346,9.519143121,15.72484065,8.130688348,4.437890173,6.74224321,6.8999285,6.499310881,15.00393631,16.92353847,6.148501092,5.224192369,10.65435919,2.471043707,1.852170908,-0.087321262,-1.274685855,1.809168883,-0.070898329,2.518526352,2.269111635,2.540896017,5.184788792,-0.822474961,1.257738022,4.081798088,1.559012103,-2.560753959,-1.448888062,0.288505177,0.61667659,0.013524776,0.06409532,0.930421736,0.202515014,0.070520611,0.9434832,0.011834146,0.023329276,0.011104742,2.30E-07,0.410869243,0.208580283,4.58E-05,0.119094549,0.010491009,0.147468954,0.77297916,0.537492886,70.78827804
1039,-86.45127226,31.24850508,86.37210181,9.02854493,30.02250187,56.34959994,0.502485145,0.167410446,0.00064117,66.16605772,10.00028002,-19.53368428,-113.9159679,26.85939109,-1.770388789,19.94229026,18.24808269,30.86644757,22.81526228,-14.35105246,3.37877442,22.66922591,-12.52293491,-13.01730741,-17.65210258,3.780138687,7.744054138,13.45011073,4.381526957,11.0636269,47.36934606,14.06140939,19.72184047,10.82349372,13.1287431,8.649638106,4.104436259,6.727052514,6.9433395,5.701878184,14.42059781,17.07280749,5.954283525,4.757335144,9.4157661,4.919368995,2.282373271,-1.765576917,-2.404845693,1.910149285,-0.08976793,1.842500285,1.389933716,3.568524739,5.558683541,-2.133334389,0.486620944,3.975747144,-0.868406086,-0.762458513,-2.96460565,0.79459163,0.822456086,9.13E-07,0.02253407,0.077564277,0.016236976,0.056205237,0.928477373,0.065496466,0.164647784,0.000364382,2.95E-08,0.032974814,0.626561028,7.17E-05,0.3852386,0.445843811,0.003053574,0.426911293,0.410879979,74.55390653
1041,-86.31355631,31.73150778,217.8332849,155.2961808,100.4753896,117.3578954,0.508088146,0.19463623,0.003455693,66.3230405,9.866285672,-15.66477503,-98.37285958,31.98629693,2.102625682,19.50035927,20.98225243,28.63322314,24.8511819,-11.79900352,4.529050638,24.22222856,-3.290309726,-22.37442933,-16.27120154,4.025784113,6.228481745,13.6575605,4.471908747,10.46366003,43.22186611,14.78024378,18.30755156,10.70777746,14.19424213,8.505280007,4.058299007,6.64708095,6.847794901,5.771540821,14.28947359,16.88664402,5.956236233,4.799925497,9.437770836,4.856141071,2.206280636,-1.497064601,-2.275997509,2.164125126,0.114850185,1.821139759,1.478222806,3.366523279,6.123546307,-1.775065418,0.661388185,4.196839165,-0.230261087,-1.324977853,-2.731792511,0.838718042,0.659952636,1.26E-06,0.027436689,0.134477214,0.022913388,0.030530098,0.908571232,0.068680977,0.139448706,0.000770402,1.03E-09,0.075984186,0.508412052,2.78E-05,0.817903934,0.185275152,0.006334404,0.401691558,0.509332751,77.23648057
1043,-86.86762338,34.13192614,32.23187852,-33.13961923,41.8076362,-9.575757675,0.525019549,0.237652985,3.14E-05,41.99328754,7.700358386,-2.820201318,13.39105271,-8.344495094,-13.62437395,13.20365472,28.72308118,12.90088576,4.453229169,-2.872024366,0.91573954,19.41750026,11.45640768,-8.502946178,-1.556492849,-2.294206425,-5.454782231,21.08639177,11.28244229,9.188583857,40.2509123,17.06654715,14.39606861,11.24665391,15.91557463,7.776074589,3.765441048,6.955251929,7.069217897,7.26871343,15.39806093,15.16488082,6.04672205,5.192604637,10.33068015,1.99148759,0.682508112,-0.30692448,0.332689421,-0.488938683,-0.946395459,1.174007383,1.804715309,1.659048612,1.18265805,-0.412928877,0.129539017,2.671380629,0.744016258,-0.560699835,-0.257411013,-0.441821896,-0.528017725,0.046514024,0.494968189,0.75892126,0.739391002,0.624919343,0.344019928,0.24048133,0.071215257,0.09720612,0.237034466,0.67968699,0.896939472,0.007593086,0.456922452,0.575042287,0.796878412,0.658648596,0.59752444,68.86668714
1045,-85.61101404,31.43182693,109.8185959,33.98546997,82.52545293,27.29314302,0.512882804,0.139630658,0.000117487,63.28325756,10.78058148,-19.59173906,-104.4953392,33.05547517,1.31925767,26.11912908,13.84473528,23.14981921,26.00005094,-11.25291068,6.420952787,26.19740762,-2.9286062,-28.38940729,-11.22034207,3.201352933,10.88288088,13.20097646,4.286315513,9.926697479,42.78601414,15.83980336,18.59223271,12.51327623,14.77863496,8.256773035,4.456175179,6.576864878,6.636310726,5.923501612,14.37823247,17.57813938,5.510324896,4.362970445,10.39392691,4.793831559,2.515116176,-1.973641193,-2.442277958,2.08686146,0.070957463,2.087313394,0.936807447,2.803736898,5.8346115,-1.710984016,0.967548545,4.422621845,-0.203683325,-1.615040516,-2.036239656,0.733755356,1.047042275,1.71E-06,0.011948998,0.04851032,0.014649837,0.036981334,0.94343614,0.036940459,0.348929843,0.005082523,5.94E-09,0.087183083,0.333344591,1.01E-05,0.838614206,0.106402646,0.041810263,0.463152775,0.295160875,84.60824619
1047,-87.106471,32.32598479,72.58845037,-72.14439685,189.2059505,-116.6175001,0.486867839,0.20868092,0.003789465,61.75531699,8.526386682,-18.21511376,-79.84739702,15.31365122,-1.133465116,14.31884364,29.01791336,27.83188188,12.08361399,-15.34137211,4.550329008,22.41362422,-9.58879598,-8.717827149,-12.21973303,-1.085270386,4.376695126,16.90149475,4.551057281,11.00194144,46.91177894,14.65903148,19.86868057,9.56095918,14.46213119,8.280217023,3.479328119,6.325236785,6.804210685,5.616406541,14.74328473,16.35004833,6.188346832,5.382436999,9.490926045,3.653837598,1.873495796,-1.655627223,-1.702075658,1.044656411,-0.05704783,1.49763673,2.006475601,3.361250291,3.472973396,-2.425422578,0.668751927,3.990741065,-0.650383965,-0.533198861,-1.974636096,-0.201631786,0.461145214,0.000262586,0.061093006,0.097897515,0.088840425,0.296262417,0.954510733,0.134328428,0.044891343,0.000785208,0.0005217,0.015346743,0.503703023,6.74E-05,0.515491937,0.593933762,0.048397166,0.840217688,0.644726445,69.90940018
