COUNTY,x_coor,y_coor,y,ols_residual,gwr_yhat,gwr_residual,localR2,influ,CooksD,beta_Intercept,beta_R_INTERNATIONAL_MIG_2018,beta_Median_Household_Income_2018,beta_Density_per_square_mile_of_land_area_Population,beta_Active_Physicians_per_100000_Population_2018_AAMC,beta_Total_nurse_practitioners_2019,beta_Mean_Annual_Precipitation,beta_Annual_Mean_Range_Temp,beta_Cardiovascular_diseases_Mortality_Rate_2014,beta_Hypertensive_heart_disease_Mortality_Rate_2014,beta_Leukemia_Mortality_Rate_2014,beta_Chronic_respiratory_diseases_Mortality_Rate_2014,beta_Asthma_Mortality_Rate_2014,beta_percent_fair_or_poor_health,beta_percent_smokers,beta_percent_physically_inactive,beta_percent_adults_with_diabetes,beta_percent_insufficient_sleep,se_Intercept,se_R_INTERNATIONAL_MIG_2018,se_Median_Household_Income_2018,se_Density_per_square_mile_of_land_area_Population,se_Active_Physicians_per_100000_Population_2018_AAMC,se_Total_nurse_practitioners_2019,se_Mean_Annual_Precipitation,se_Annual_Mean_Range_Temp,se_Cardiovascular_diseases_Mortality_Rate_2014,se_Hypertensive_heart_disease_Mortality_Rate_2014,se_Leukemia_Mortality_Rate_2014,se_Chronic_respiratory_diseases_Mortality_Rate_2014,se_Asthma_Mortality_Rate_2014,se_percent_fair_or_poor_health,se_percent_smokers,se_percent_physically_inactive,se_percent_adults_with_diabetes,se_percent_insufficient_sleep,t_Intercept,t_R_INTERNATIONAL_MIG_2018,t_Median_Household_Income_2018,t_Density_per_square_mile_of_land_area_Population,t_Active_Physicians_per_100000_Population_2018_AAMC,t_Total_nurse_practitioners_2019,t_Mean_Annual_Precipitation,t_Annual_Mean_Range_Temp,t_Cardiovascular_diseases_Mortality_Rate_2014,t_Hypertensive_heart_disease_Mortality_Rate_2014,t_Leukemia_Mortality_Rate_2014,t_Chronic_respiratory_diseases_Mortality_Rate_2014,t_Asthma_Mortality_Rate_2014,t_percent_fair_or_poor_health,t_percent_smokers,t_percent_physically_inactive,t_percent_adults_with_diabetes,t_percent_insufficient_sleep,p_Intercept,p_R_INTERNATIONAL_MIG_2018,p_Median_Household_Income_2018,p_Density_per_square_mile_of_land_area_Population,p_Active_Physicians_per_100000_Population_2018_AAMC,p_Total_nurse_practitioners_2019,p_Mean_Annual_Precipitation,p_Annual_Mean_Range_Temp,p_Cardiovascular_diseases_Mortality_Rate_2014,p_Hypertensive_heart_disease_Mortality_Rate_2014,p_Leukemia_Mortality_Rate_2014,p_Chronic_respiratory_diseases_Mortality_Rate_2014,p_Asthma_Mortality_Rate_2014,p_percent_fair_or_poor_health,p_percent_smokers,p_percent_physically_inactive,p_percent_adults_with_diabetes,p_percent_insufficient_sleep,sumW
54103,-80.63908324,39.60527334,0,-32.25753744,2.253476885,-2.253476885,0.568193265,0.480713823,1.11E-05,38.44844438,0.451703682,-25.61786995,20.06767384,-15.62858408,-2.28429415,7.235393598,-6.846288134,-4.623946367,15.82251531,15.79389541,-23.27389074,0.793317262,-12.2793103,-18.25909059,6.442785462,8.613977049,-0.753114373,24.87806212,12.7483821,17.42048235,102.9102537,11.38647056,24.3884539,20.6552711,16.6864682,8.763022165,13.19466511,5.82974436,8.596609926,11.79403021,16.58886978,14.61968187,9.374418777,8.681755304,11.93280799,1.545475857,0.035432236,-1.470560312,0.195001694,-1.372557369,-0.093662934,0.350292841,-0.410289826,-0.527665716,1.199160053,2.709191765,-2.707333582,0.067264306,-0.740213798,-1.248938982,0.687273058,0.992193024,-0.063112921,0.122332234,0.971737338,0.141510515,0.845404269,0.169988269,0.925382906,0.726142493,0.681621418,0.59776875,0.230556431,0.006781444,0.006819432,0.946375585,0.459225759,0.211780731,0.49196156,0.321180021,0.949680612,29.49369292
54105,-81.37862678,39.02246426,0,-30.09751899,18.26000867,-18.26000867,0.532759842,0.197113741,0.000125245,44.70917902,-8.345967762,-8.336588402,54.32857572,-7.759285065,-24.30192835,-13.64305656,-20.01844758,-1.297168898,13.63767542,13.55728925,-14.5928322,-5.058237781,10.01076493,-32.29055794,1.629733763,12.00716008,-3.687053355,23.62602822,14.99741615,13.90954331,124.4279234,16.60088948,47.7714227,27.76495191,14.4514707,10.30532146,14.18705153,6.731223439,7.847596394,13.38277477,14.37526498,13.89781773,9.116733145,7.516526018,11.08403365,1.892369661,-0.556493711,-0.599343071,0.436626878,-0.467401766,-0.508712677,-0.49137692,-1.385218709,-0.125873696,0.961276231,2.014089916,-1.859528889,-0.377966294,0.696388202,-2.323426496,0.178762912,1.59743478,-0.33264545,0.058533885,0.57791315,0.548987482,0.662412064,0.640244975,0.610989467,0.623194316,0.166084248,0.899839984,0.336487501,0.044085442,0.063045911,0.705481247,0.486237426,0.020219967,0.85813543,0.110269703,0.739424194,28.78190227
54107,-81.51500031,39.21114383,5.986733399,-13.37262524,13.19881269,-7.212079294,0.535858129,0.536717555,0.000159781,46.18706626,-8.048143846,-6.887294001,26.25961567,-3.405035943,-2.836897125,-6.033075438,-17.96916988,-1.226612313,13.48195798,15.39023646,-18.97562227,-1.925309232,11.33686071,-30.19478293,1.812761943,11.5030799,-6.847681867,22.5507328,15.51928125,12.71846511,116.8169865,16.52110274,34.73958918,28.85751602,15.4093687,9.812121225,13.43747465,6.874577985,7.96296113,13.15307944,14.98591622,13.77581296,9.137818396,7.689383912,11.10085622,2.048140372,-0.518589986,-0.541519275,0.224792785,-0.206102219,-0.081661793,-0.209064267,-1.166119796,-0.125009902,1.003310393,2.23871727,-2.38298567,-0.14637707,0.756501007,-2.191869403,0.198380167,1.495968992,-0.616860693,0.040629456,0.604083329,0.588188233,0.822155144,0.836724461,0.93492088,0.834411665,0.243654804,0.900523734,0.31578863,0.02524429,0.017232158,0.883633148,0.449405767,0.028462309,0.842760508,0.134762489,0.537371452,28.60507784
54109,-81.54919315,37.6095926,4.903402962,-20.39413473,-1.621827341,6.525230303,0.674034601,0.578354808,0.000170153,15.91977845,-6.122817375,16.25759321,68.91831496,8.009872119,-3.636653091,26.91107233,-54.13993327,10.59387778,-18.29624659,-11.56989146,3.772027985,4.187073375,37.59279442,-18.84894904,-3.340658279,6.775614282,-5.450601355,17.64611398,8.731260754,15.93300377,24.03250354,19.01705028,35.60822653,21.47863857,14.86304783,9.883081541,12.51849607,7.1526072,5.414358067,10.96908875,14.69004624,12.6857365,7.743438017,6.313520347,9.466576811,0.902169082,-0.701252379,1.020372143,2.867712673,0.421194244,-0.102129576,1.25292263,-3.642586223,1.071920508,-1.461537112,-1.617576799,0.696671321,0.381715698,2.559065765,-1.485837976,-0.431417966,1.073191169,-0.575773214,0.367036429,0.483197625,0.307630809,0.004162143,0.673642149,0.918660363,0.210327398,0.000274287,0.283838326,0.143968417,0.105854531,0.486060211,0.702698149,0.010541984,0.137422629,0.666194182,0.28326803,0.564809847,22.05316058
55001,-89.77063732,43.96964146,9.891196835,2.578770857,8.615458701,1.275738134,0.534483288,0.430777868,2.66E-06,2.570085964,7.927619124,2.047079394,27.19994677,-5.996596938,-9.117658308,10.2570851,-14.24585543,-0.904747754,-10.48307737,7.593561461,1.96512168,0.691599868,19.75758106,-14.00949935,1.534624006,-2.576906677,2.681036828,31.4125549,23.08629052,10.04102774,34.00933897,10.61186778,24.71627912,23.32468088,21.18528485,11.82225287,13.9653415,9.00856798,12.61426067,10.17315276,27.89216534,16.61894865,8.15753379,6.06675926,9.837058523,0.081817158,0.343390772,0.203871501,0.799778755,-0.565084023,-0.368892836,0.43975243,-0.672441061,-0.076529217,-0.750649554,0.842926587,0.15578572,0.067982845,0.708355942,-0.842983491,0.188123524,-0.424758354,0.272544564,0.93479734,0.731327549,0.838467162,0.423899647,0.572057087,0.712232538,0.660146766,0.501352554,0.939002958,0.45291998,0.399333869,0.876211967,0.94580363,0.478776959,0.399302048,0.850792008,0.671042017,0.785221297,25.6597484
55003,-90.68246552,46.26552099,6.425909266,-5.886912585,6.500697136,-0.07478787,0.59015479,0.531112918,1.66E-08,3.49845145,-5.533221785,-1.47518311,17.76538373,0.905004234,10.4046984,2.048468435,1.917558073,-0.016033504,-7.884795878,1.38911487,-0.196795837,-2.878562694,5.641747019,0.535613044,-2.627436152,-1.910525511,-2.278900725,26.63583047,13.64138374,9.14633874,25.5255734,14.47722508,13.95907609,22.39899049,16.15592874,9.313885122,17.4361722,7.006056641,12.42100985,8.445145812,21.90355148,14.45671976,6.698090959,6.25130882,9.915715536,0.13134381,-0.405620272,-0.161286735,0.695983728,0.062512272,0.745371566,0.091453605,0.118690674,-0.001721463,-0.452209108,0.198273428,-0.015843787,-0.340854114,0.257572249,0.037049417,-0.392266419,-0.305620082,-0.229827158,0.895511773,0.685049338,0.871877973,0.486490661,0.950158878,0.456103059,0.927138018,0.905528037,0.998626582,0.651149664,0.842844008,0.987360025,0.733236272,0.79675397,0.970447965,0.694888064,0.759914239,0.818241088,24.93546861
55005,-91.84831102,45.42372062,6.630713465,-5.128627385,2.811499463,3.819214002,0.87677309,0.225313906,6.73E-06,9.088339622,-0.904786512,-1.455360667,5.89115793,2.904324537,13.41825984,2.604267687,-9.96349219,-2.639314873,5.097638222,2.894685219,0.679474917,0.347514234,9.623344979,-4.189320863,0.700987785,-0.262215529,1.668806622,30.51781302,16.04709596,7.617823114,23.36815044,12.06858153,9.632242726,17.40020363,23.45588718,12.52701306,19.27421549,8.972584515,13.11932113,8.977433164,23.70440258,15.08868446,7.221831153,9.053904252,10.6770447,0.29780442,-0.056383193,-0.191046792,0.25210202,0.24065169,1.393056656,0.149668805,-0.424775755,-0.21068988,0.264479674,0.322614428,0.051791927,0.038709755,0.405972897,-0.277646529,0.097065103,-0.028961597,0.156298552,0.765872193,0.955040142,0.848501317,0.80097875,0.809840835,0.163701522,0.881035558,0.671029332,0.833142978,0.791427728,0.7470088,0.958697791,0.969124263,0.684790248,0.781302036,0.922680904,0.976897064,0.875807771,28.32293616
55007,-91.20182391,46.52204361,6.650704975,-1.452774948,4.945349044,1.705355931,0.70721555,0.560754615,1.04E-05,1.343149073,-5.275191435,-0.497604844,16.14199872,-0.578149191,11.67813264,-4.707649373,1.776278493,-1.676573671,-6.363942848,3.320609157,-4.826243218,-0.226996967,7.794632596,0.614189079,-2.010400793,-2.144419005,-0.998146824,32.74957449,15.4333276,9.716823122,25.38331404,16.15923055,11.66743298,26.57142529,18.62061596,10.06035511,21.13511127,7.676579143,15.26934014,9.200628033,23.03211104,16.1551608,6.919444135,8.013676963,10.49711873,0.041012718,-0.341805188,-0.051210652,0.63592952,-0.035778262,1.000917053,-0.177169622,0.095393111,-0.16665154,-0.30110761,0.432563658,-0.316074118,-0.024671899,0.338424584,0.038018135,-0.290543684,-0.26759489,-0.095087695,0.967288371,0.732520437,0.95916093,0.524868825,0.971461446,0.316944233,0.859386612,0.92400869,0.867654995,0.763352426,0.665361578,0.751967313,0.980318241,0.735065935,0.969675646,0.771419572,0.789028785,0.924251255,22.79214155
55009,-88.00375925,44.45233271,19.65661407,3.153359255,15.49707088,4.159543195,0.6178018,0.514386089,4.64E-05,14.53483239,-2.844603867,0.316226976,20.49845374,-5.728354048,1.254713128,3.968491923,0.820861399,5.47719442,-2.319458274,-1.253955321,6.036973805,-1.124200386,0.863272814,-5.009454258,-2.305139119,-2.45495933,2.258253122,27.70559962,23.89955561,10.53225662,37.36687497,26.12372637,26.74824012,28.12768168,12.97777119,11.28336494,9.954802489,7.845728159,13.14845072,10.1152708,27.67658833,15.15981385,8.718920596,5.780234171,9.936379029,0.524617139,-0.119023295,0.030024617,0.548572867,-0.219277831,0.04690825,0.141088482,0.063251339,0.485422075,-0.232998925,-0.159826506,0.459139554,-0.111138931,0.031191446,-0.330442993,-0.264383543,-0.424716241,0.227271234,0.599886498,0.905264533,0.976049333,0.58333771,0.826447919,0.962589344,0.887809116,0.949570401,0.62741093,0.815777466,0.87302805,0.646165816,0.911513299,0.975118849,0.741087363,0.791501787,0.671072716,0.820227673,25.80931935
55011,-91.75100629,44.38624508,15.34801627,-1.351971622,14.69256993,0.655446336,0.705508534,0.41885108,6.54E-07,19.51473733,1.885481246,3.365940745,2.548032649,-2.913625865,15.32359518,10.2958248,-10.69035851,-3.241103939,4.053113579,3.005611814,1.666719237,2.211921083,21.42522685,-4.835312774,2.490912185,-2.316002155,-0.685361924,40.51268405,13.79556031,9.352906203,22.39997827,10.89170354,10.24451544,23.30446077,20.77167227,12.69371244,23.53934026,8.779774217,12.8703209,10.05245402,31.78107411,22.56404818,7.402847132,6.456554258,10.7131219,0.481694506,0.136673046,0.359881803,0.113751568,-0.267508738,1.495785258,0.441796311,-0.514660465,-0.255331445,0.172184672,0.342333611,0.129500985,0.220037921,0.674150495,-0.214292787,0.336480295,-0.358705598,-0.063974062,0.630056634,0.89129802,0.71895979,0.909442023,0.789095101,0.134810376,0.658667109,0.60682662,0.798483881,0.863303473,0.732122814,0.896969561,0.825855962,0.500265391,0.830332692,0.736531251,0.719839517,0.948994963,26.48099792
55013,-92.36756947,45.86272766,6.487608667,-7.098385493,4.189451309,2.298157358,0.895115139,0.443976062,9.32E-06,2.961894151,-1.248118108,-3.135246796,7.867496457,2.462484534,12.58735045,0.232228978,-6.206437539,-3.650729284,3.523000004,2.748658226,-0.501507105,0.630409116,3.218406232,-2.929371974,-0.262373866,-0.397086474,1.239980397,30.12141114,14.2833708,7.914949249,22.05788516,13.56367949,9.587195124,17.62954367,22.11181307,13.68519991,19.94373165,10.88788231,14.06718078,9.192887243,23.4216015,14.50757678,7.315567236,10.92792212,10.60555236,0.098331852,-0.087382602,-0.396117107,0.356675012,0.181549891,1.312933584,0.013172716,-0.280684244,-0.266764776,0.176646982,0.252451133,-0.035650861,0.068575748,0.137411877,-0.201920143,-0.035865143,-0.036336869,0.11691804,0.921675079,0.930372984,0.692045622,0.721359141,0.855947724,0.189301517,0.989490836,0.778971133,0.789667838,0.859797109,0.800708947,0.971563025,0.945331701,0.890714076,0.839992268,0.971392175,0.971016068,0.906932499,27.82552827
